,city,state,zip_code,latitude,longitude
3866,Shelbyville,IN,46176,39.5,-85.7
3867,Shelbyville,KY,40065,38.2,-85.3
3868,Shelbyville,TN,37160,35.5,-86.5
3869,Shelton,CT,6484,41.3,-73.1
3870,Shelton,WA,98584,47.2,-123.1
3871,Shenandoah,IA,51601,40.8,-95.4
3872,Shepherdsville,KY,40165,38.0,-85.7
3873,Sheridan,AR,72150,34.3,-92.4
3874,Sheridan,WY,82801,44.8,-106.9
3875,Sherman,TX,75092,33.7,-96.6
3876,Sherman,TX,75092,33.7,-96.6
3877,Sherwood,AR,72120,34.8,-92.2
3878,Sherwood,AR,72120,34.8,-92.2
3879,Sherwood,OR,97140,45.4,-122.8
3880,Shippensburg,PA,17257,40.1,-77.5
3881,Shorewood,IL,60431,41.5,-88.2
3882,Show Low,AZ,85901,34.2,-110.0
3883,Shreveport,LA,71105,32.4,-93.7
3884,Shreveport,LA,71105,32.5,-93.7
3885,Shreveport,LA,71106,32.4,-93.8
3886,Shreveport,LA,71107,32.6,-93.8
3887,Shreveport,LA,71118,32.4,-93.8
3888,Shreveport,LA,71129,32.4,-93.9
3889,Shrewsbury,MO,63119,38.6,-90.3
3890,Shrewsbury,PA,17361,39.8,-76.7
3891,Sidney,NE,69162,41.1,-102.9
3892,Sidney,OH,45365,40.3,-84.2
3893,Sierra Vista,AZ,85635,31.6,-110.3
3894,Sikeston,MO,63801,36.9,-89.6
3895,Siler City,NC,27344,35.7,-79.4
3896,Siloam Springs,AR,72761,36.2,-94.6
3897,Siloam Springs,AR,72761,36.2,-94.5
3898,Silsbee,TX,77656,30.3,-94.1
3899,Silver City,NM,88061,32.8,-108.2
3900,Silvis,IL,61282,41.5,-90.4
3901,Simi Valley,CA,93063,34.3,-118.7
3902,Simi Valley,CA,93065,34.3,-118.8
3903,Simpsonville,SC,29680,34.7,-82.3
3904,Simpsonville,SC,29680,34.7,-82.3
3905,Simpsonville,SC,29681,34.8,-82.3
3906,Sioux Center,IA,51250,43.1,-96.2
3907,Sioux City,IA,51106,42.4,-96.4
3908,Sioux City,IA,51108,42.5,-96.4
3909,Sioux Falls,SD,57106,43.5,-96.8
3910,Sioux Falls,SD,57107,43.6,-96.8
3911,Sioux Falls,SD,57108,43.5,-96.7
3912,Sioux Falls,SD,57110,43.5,-96.7
3913,Skiatook,OK,74070,36.4,-96.0
3914,Skokie,IL,60076,42.0,-87.7
3915,Skowhegan,ME,4976,44.8,-69.7
3916,Slidell,LA,70458,30.3,-89.8
3917,Slidell,LA,70458,30.3,-89.8
3918,Slidell,LA,70460,30.3,-89.8
3919,Slidell,LA,70461,30.3,-89.7
3920,Smelterville,ID,83868,47.5,-116.2
3921,Smithfield,NC,27577,35.5,-78.3
3922,Smithville,TN,37166,36.0,-85.8
3923,Smyrna,TN,37167,36.0,-86.5
3924,Snellville,GA,30039,33.8,-84.0
3925,Snellville,GA,30078,33.9,-84.0
3926,Snellville,GA,30078,33.9,-84.0
3927,Snyder,TX,79549,32.7,-100.9
3928,Socorro,NM,87801,34.1,-106.9
3929,Socorro,TX,79927,31.7,-106.3
3930,Soddy Daisy,TN,37379,35.2,-85.2
3931,Somerdale,NJ,8083,39.9,-75.0
3932,Somerset,KY,42501,37.1,-84.6
3933,Somerset,PA,15501,40.1,-79.1
3934,Somersworth,NH,3878,43.2,-70.9
3935,Sonora,CA,95370,38.0,-120.4
3936,South Bend,IN,46614,41.6,-86.3
3937,South Bend,IN,46628,41.7,-86.3
3938,South Boston,VA,24592,36.7,-78.9
3939,South Charleston,WV,25309,38.3,-81.7
3940,South Euclid,OH,44121,41.5,-81.5
3941,South Gate,CA,90280,34.0,-118.2
3942,South Haven,MI,49090,42.4,-86.2
3943,South Hill,VA,23970,36.7,-78.1
3944,South Jordan,UT,84095,40.5,-111.9
3945,South Jordan,UT,84095,40.6,-112.0
3946,South Milwaukee,WI,53172,42.9,-87.9
3947,South Ogden,UT,84405,41.2,-111.9
3948,South Point,OH,45680,38.4,-82.5
3949,South Sioux City,NE,68776,42.5,-96.4
3950,South Williamson,KY,41503,37.7,-82.3
3951,Southaven,MS,38671,35.0,-90.0
3952,Southgate,MI,48195,42.2,-83.2
3953,Southington,CT,6489,41.6,-72.9
3954,Southport,NC,28461,33.9,-78.0
3955,Spanaway,WA,98387,47.1,-122.4
3956,Spanish Fork,UT,84660,40.1,-111.6
3957,Spanish Fork,UT,84660,40.1,-111.6
3958,Sparks,NV,89436,39.6,-119.7
3959,Sparta,IL,62286,38.1,-89.7
3960,Sparta,TN,38583,35.9,-85.5
3961,Sparta,WI,54656,43.9,-90.8
3962,Spartanburg,SC,29301,34.9,-82.0
3963,Spartanburg,SC,29302,34.9,-81.9
3964,Spartanburg,SC,29307,35.0,-81.9
3965,Spearfish,SD,57783,44.5,-103.8
3966,Spencer,IA,51301,43.1,-95.2
3967,Spencer,IN,47460,39.3,-86.8
3968,Spencer,WV,25276,38.8,-81.4
3969,Spirit Lake,IA,51360,43.4,-95.1
3970,Spokane,WA,99205,47.7,-117.4
3971,Spokane,WA,99218,47.7,-117.4
3972,Spokane,WA,99224,47.6,-117.6
3973,Spokane Valley,WA,99037,47.7,-117.2
3974,Spokane Valley,WA,99212,47.7,-117.3
3975,Spring,TX,77373,30.1,-95.4
3976,Spring,TX,77373,30.1,-95.4
3977,Spring,TX,77379,30.1,-95.5
3978,Spring,TX,77380,30.1,-95.5
3979,Spring,TX,77386,30.1,-95.4
3980,Spring,TX,77386,30.1,-95.4
3981,Spring Branch,TX,78070,29.8,-98.4
3982,Spring Hill,FL,34606,28.5,-82.6
3983,Spring Hill,FL,34609,28.5,-82.5
3984,Spring Hill,TN,37174,35.8,-86.9
3985,Spring Lake,NC,28390,35.2,-79.0
3986,Springdale,AR,72762,36.2,-94.2
3987,Springdale,AR,72762,36.2,-94.2
3988,Springdale,AR,72762,36.2,-94.2
3989,Springdale,AR,72764,36.2,-94.1
3990,Springdale,AR,72764,36.2,-94.1
3991,Springfield,IL,62702,39.8,-89.6
3992,Springfield,IL,62703,39.7,-89.6
3993,Springfield,IL,62704,39.8,-89.7
3994,Springfield,MA,1119,42.1,-72.5
3995,Springfield,MO,65802,37.1,-93.3
3996,Springfield,MO,65802,37.2,-93.4
3997,Springfield,MO,65803,37.2,-93.3
3998,Springfield,MO,65803,37.2,-93.3
3999,Springfield,MO,65804,37.1,-93.3
4000,Springfield,MO,65804,37.2,-93.3
4001,Springfield,MO,65807,37.2,-93.3
4002,Springfield,MO,65807,37.2,-93.4
4003,Springfield,MO,65807,37.2,-93.3
4004,Springfield,MO,65809,37.2,-93.2
4005,Springfield,MO,65810,37.1,-93.3
4006,Springfield,OH,45504,40.0,-83.8
4007,Springfield,OH,45505,39.9,-83.7
4008,Springfield,OR,97477,44.1,-123.0
4009,Springfield,OR,97477,44.1,-123.0
4010,Springfield,PA,19064,39.9,-75.4
4011,Springfield,TN,37172,36.5,-86.9
4012,Springhill,LA,71075,33.0,-93.5
4013,Springville,AL,35146,33.8,-86.4
4014,Springville,NY,14141,42.5,-78.7
4015,Springville,UT,84663,40.2,-111.6
4016,Spruce Pine,NC,28777,35.9,-82.0
4017,St Augustine,FL,32086,29.9,-81.3
4018,St Cloud,MN,56301,45.6,-94.2
4019,St George,UT,84790,37.1,-113.6
4020,St Petersburg,FL,33708,27.8,-82.8
4021,St Petersburg,FL,33711,27.7,-82.7
4022,St Petersburg,FL,33713,27.8,-82.7
4023,St. Pauls,NC,28384,34.8,-79.0
4024,St. Peters,MO,63376,38.8,-90.6
4025,St. Peters,MO,63376,38.8,-90.6
4026,Stafford,TX,77477,29.6,-95.6
4027,Stafford,VA,22554,38.5,-77.4
4028,Stafford,VA,22556,38.5,-77.5
4029,Stamford,TX,79553,33.0,-99.8
4030,Stanford,KY,40484,37.5,-84.6
4031,Stanton,CA,90680,33.8,-118.0
4032,Starke,FL,32091,29.9,-82.1
4033,Starkville,MS,39759,33.4,-88.9
4034,State College,PA,16801,40.8,-77.8
4035,State College,PA,16803,40.8,-77.9
4036,Statesboro,GA,30458,32.4,-81.8
4037,Statesboro,GA,30458,32.4,-81.8
4038,Statesville,NC,28625,35.8,-80.9
4039,Staunton,VA,24401,38.1,-79.0
4040,Steamboat Springs,CO,80487,40.5,-106.8
4041,Stephenville,TX,76401,32.2,-98.2
4042,Sterling,CO,80751,40.6,-103.2
4043,Sterling,IL,61081,41.8,-89.6
4044,Sterling,VA,20166,39.0,-77.4
4045,Sterling Heights,MI,48312,42.5,-83.0
4046,Sterling Heights,MI,48314,42.6,-83.1
4047,Steubenville,OH,43952,40.4,-80.7
4048,Stevenson Ranch,CA,91381,34.4,-118.6
4049,Stigler,OK,74462,35.3,-95.1
4050,Stillwater,OK,74074,36.1,-97.1
4051,Stillwater,OK,74075,36.1,-97.0
4052,Stillwater,OK,74075,36.1,-97.0
4053,Stilwell,OK,74960,35.8,-94.6
4054,Stockbridge,GA,30281,33.5,-84.2
4055,Stockbridge,GA,30281,33.6,-84.3
4056,Stockton,CA,95210,38.0,-121.3
4057,Stockton,CA,95212,38.0,-121.3
4058,Stockton,CA,95219,38.0,-121.4
4059,Stone Mountain,GA,30083,33.8,-84.2
4060,Stone Mountain,GA,30087,33.8,-84.1
4061,Storm Lake,IA,50588,42.7,-95.2
4062,Stoughton,WI,53589,42.9,-89.2
4063,Stow,OH,44224,41.2,-81.5
4064,Stratford,CT,6614,41.2,-73.1
4065,Streamwood,IL,60107,42.0,-88.1
4066,Streator,IL,61364,41.2,-88.8
4067,Streetsboro,OH,44241,41.3,-81.4
4068,Strongsville,OH,44136,41.3,-81.8
4069,Stuart,FL,34997,27.2,-80.2
4070,Stuart,VA,24171,36.6,-80.2
4071,Sturbridge,MA,1566,42.1,-72.1
4072,Sturgeon Bay,WI,54235,44.9,-87.4
4073,Sturgis,MI,49091,41.8,-85.4
4074,Sturtevant,WI,53177,42.7,-87.9
4075,Stuttgart,AR,72160,34.5,-91.5
4076,Suffern,NY,10901,41.1,-74.1
4077,Suffolk,VA,23434,36.7,-76.6
4078,Suffolk,VA,23435,36.9,-76.4
4079,Sugar Land,TX,77478,29.6,-95.6
4080,Sugar Land,TX,77478,29.7,-95.6
4081,Suisun City,CA,94585,38.2,-122.0
4082,Sullivan,IN,47882,39.1,-87.4
4083,Sullivan,MO,63080,38.2,-91.2
4084,Sulphur,LA,70663,30.2,-93.3
4085,Sulphur,OK,73086,34.5,-97.0
4086,Sulphur Springs,TX,75482,33.1,-95.6
4087,Sumiton,AL,35148,33.7,-87.0
4088,Summerfield,FL,34491,29.0,-82.0
4089,Summersville,WV,26651,38.3,-80.8
4090,Summerville,SC,29483,33.0,-80.2
4091,Summerville,SC,29483,33.0,-80.2
4092,Summerville,SC,29485,33.0,-80.2
4093,Summerville,SC,29485,33.0,-80.2
4094,Sumter,SC,29150,33.9,-80.4
4095,Sumter,SC,29150,33.9,-80.4
4096,Sumter,SC,29150,34.0,-80.4
4097,Sun Prairie,WI,53590,43.2,-89.2
4098,Sunnyside,WA,98944,46.3,-120.0
4099,Sunrise,FL,33323,26.1,-80.3
4100,Sunrise,FL,33351,26.2,-80.3
4101,Superior,WI,54880,46.7,-92.1
4102,Surfside Beach,SC,29575,33.6,-79.0
4103,Surprise,AZ,85374,33.6,-112.4
4104,Surprise,AZ,85374,33.6,-112.4
4105,Surprise,AZ,85388,33.6,-112.4
4106,Susanville,CA,96130,40.4,-120.6
4107,Sutton,WV,26601,38.7,-80.7
4108,Suwanee,GA,30024,34.0,-84.1
4109,Swainsboro,GA,30401,32.6,-82.3
4110,Swansea,MA,2777,41.8,-71.2
4111,Sweetwater,TN,37874,35.6,-84.5
4112,Sweetwater,TX,79556,32.5,-100.4
4113,Sykesville,MD,21784,39.4,-76.9
4114,Sylacauga,AL,35150,33.2,-86.3
4115,Sylva,NC,28779,35.4,-83.2
4116,Sylvester,GA,31791,31.5,-83.8
4117,Syracuse,UT,84075,41.1,-112.1
4118,Tacoma,WA,98405,47.2,-122.5
4119,Tahlequah,OK,74464,35.9,-95.0
4120,Talladega,AL,35160,33.4,-86.1
4121,Tallahassee,FL,32303,30.5,-84.3
4122,Tallahassee,FL,32304,30.5,-84.4
4123,Tallahassee,FL,32311,30.4,-84.2
4124,Tallahassee,FL,32312,30.5,-84.2
4125,Tallahassee,FL,32317,30.5,-84.2
4126,Tallassee,AL,36078,32.6,-85.9
4127,Tamaqua,PA,18252,40.8,-76.0
4128,Tamarac,FL,33321,26.2,-80.3
4129,Tampa,FL,33604,28.0,-82.5
4130,Tampa,FL,33606,27.9,-82.5
4131,Tampa,FL,33607,28.0,-82.5
4132,Tampa,FL,33610,28.0,-82.4
4133,Tampa,FL,33611,27.9,-82.5
4134,Tampa,FL,33612,28.1,-82.4
4135,Tampa,FL,33613,28.1,-82.5
4136,Tampa,FL,33614,28.0,-82.5
4137,Tampa,FL,33614,28.0,-82.5
4138,Tampa,FL,33615,28.0,-82.6
4139,Tampa,FL,33618,28.1,-82.5
4140,Tampa,FL,33624,28.0,-82.5
4141,Tampa,FL,33625,28.1,-82.6
4142,Tampa,FL,33634,28.0,-82.6
4143,Tampa,FL,33647,28.2,-82.4
4144,Taos,NM,87571,36.4,-105.6
4145,Tappahannock,VA,22560,37.9,-76.9
4146,Tarboro,NC,27886,35.9,-77.5
4147,Tarentum,PA,15084,40.6,-79.8
4148,Tarpon Springs,FL,34689,28.1,-82.7
4149,Tawas City,MI,48763,44.3,-83.5
4150,Taylor,AZ,85939,34.5,-110.1
4151,Taylor,MI,48180,42.3,-83.3
4152,Taylor,PA,18517,41.4,-75.7
4153,Taylor,TX,76574,30.6,-97.4
4154,Taylors,SC,29687,34.9,-82.3
4155,Taylorsville,NC,28681,35.9,-81.2
4156,Taylorsville,UT,84123,40.7,-111.9
4157,Taylorville,IL,62568,39.6,-89.3
4158,Teaticket,MA,2536,41.6,-70.6
4159,Tega Cay,SC,29708,35.0,-81.0
4160,Tell City,IN,47586,37.9,-86.8
4161,Temecula,CA,92592,33.5,-117.1
4162,Tempe,AZ,85281,33.4,-111.9
4163,Tempe,AZ,85282,33.4,-111.9
4164,Tempe,AZ,85284,33.4,-112.0
4165,Temple,PA,19560,40.4,-75.9
4166,Temple,TX,76502,31.1,-97.4
4167,Temple,TX,76502,31.1,-97.4
4168,Terre Haute,IN,47802,39.4,-87.4
4169,Terre Haute,IN,47803,39.4,-87.3
4170,Terrell,TX,75160,32.7,-96.3
4171,Teterboro,NJ,7608,40.9,-74.1
4172,Texarkana,AR,71854,33.5,-94.0
4173,Texarkana,TX,75501,33.4,-94.1
4174,Texarkana,TX,75503,33.4,-94.1
4175,Texarkana,TX,75503,33.5,-94.1
4176,Thayer,MO,65791,36.5,-91.5
4177,The Village,OK,73120,35.6,-97.5
4178,The Villages,FL,32162,28.9,-82.0
4179,The Villages,FL,32163,28.9,-82.0
4180,The Woodlands,TX,77384,30.2,-95.5
4181,Theodore,AL,36582,30.6,-88.2
4182,Thibodaux,LA,70301,29.8,-90.8
4183,Thibodaux,LA,70301,29.8,-90.8
4184,Thief River Falls,MN,56701,48.1,-96.2
4185,Thomaston,GA,30286,32.9,-84.3
4186,Thomaston,ME,4861,44.1,-69.1
4187,Thomasville,AL,36784,31.9,-87.7
4188,Thomasville,GA,31757,30.9,-83.9
4189,Thomasville,NC,27360,35.9,-80.1
4190,Thomson,GA,30824,33.5,-82.5
4191,Thornton,CO,80229,39.9,-105.0
4192,Thornton,CO,80229,39.9,-105.0
4193,Thornton,CO,80233,39.9,-105.0
4194,Thousand Oaks,CA,91320,34.2,-118.9
4195,Three Rivers,MI,49093,41.9,-85.7
4196,Ticonderoga,NY,12883,43.9,-73.4
4197,Tiffin,OH,44883,41.1,-83.2
4198,Tifton,GA,31793,31.4,-83.5
4199,Tifton,GA,31794,31.5,-83.5
4200,Tigard,OR,97223,45.4,-122.8
4201,Tilton,NH,3276,43.5,-71.6
4202,Timberville,VA,22853,38.6,-78.8
4203,Timnath,CO,80547,40.5,-105.0
4204,Tipton,IA,52772,41.8,-91.1
4205,Titusville,FL,32780,28.6,-80.8
4206,Titusville,PA,16354,41.6,-79.7
4207,Toa Baja,PR,949,18.4,-66.3
4208,Toledo,OH,43614,41.6,-83.6
4209,Toledo,OH,43615,41.7,-83.7
4210,Tomah,WI,54660,44.0,-90.5
4211,Tomball,TX,77375,30.0,-95.6
4212,Tomball,TX,77375,30.1,-95.6
4213,Tomball,TX,77375,30.1,-95.6
4214,Tompkinsville,KY,42167,36.7,-85.7
4215,Toms River,NJ,8755,40.0,-74.2
4216,Tooele,UT,84074,40.6,-112.3
4217,Topeka,KS,66604,39.0,-95.8
4218,Topeka,KS,66605,39.0,-95.6
4219,Topeka,KS,66606,39.1,-95.7
4220,Topeka,KS,66611,39.0,-95.7
4221,Topeka,KS,66617,39.1,-95.7
4222,Torrance,CA,90501,33.9,-118.3
4223,Torrance,CA,90503,33.8,-118.4
4224,Torrance,CA,90503,33.9,-118.4
4225,Torrington,CT,6790,41.8,-73.1
4226,Towson,MD,21286,39.4,-76.6
4227,Tracy,CA,95304,37.8,-121.5
4228,Travelers Rest,SC,29690,35.0,-82.4
4229,Traverse City,MI,49684,44.7,-85.6
4230,Triadelphia,WV,26059,40.1,-80.6
4231,Trinidad,CO,81082,37.1,-104.5
4232,Trion,GA,30753,34.5,-85.3
4233,Troy,AL,36081,31.8,-85.9
4234,Troy,MI,48084,42.5,-83.2
4235,Troy,MO,63379,39.0,-91.0
4236,Troy,NY,12180,42.7,-73.6
4237,Troy,OH,45373,40.1,-84.2
4238,Trumann,AR,72472,35.7,-90.5
4239,Truth Or Consequences,NM,87901,33.2,-107.2
4240,Tucker,GA,30084,33.9,-84.2
4241,Tucker,GA,30084,33.9,-84.2
4242,Tucson,AZ,85705,32.3,-111.0
4243,Tucson,AZ,85705,32.3,-111.0
4244,Tucson,AZ,85706,32.1,-110.9
4245,Tucson,AZ,85710,32.2,-110.8
4246,Tucson,AZ,85710,32.2,-110.8
4247,Tucson,AZ,85710,32.2,-110.8
4248,Tucson,AZ,85711,32.2,-110.9
4249,Tucson,AZ,85712,32.3,-110.9
4250,Tucson,AZ,85713,32.2,-111.0
4251,Tucson,AZ,85716,32.2,-110.9
4252,Tucson,AZ,85719,32.3,-111.0
4253,Tucson,AZ,85730,32.2,-110.8
4254,Tucson,AZ,85741,32.3,-111.0
4255,Tucson,AZ,85743,32.4,-111.1
4256,Tucson,AZ,85746,32.1,-111.0
4257,Tucson,AZ,85746,32.1,-111.0
4258,Tucson,AZ,85747,32.1,-110.8
4259,Tulare,CA,93274,36.2,-119.3
4260,Tullahoma,TN,37388,35.4,-86.2
4261,Tulsa,OK,74105,36.1,-96.0
4262,Tulsa,OK,74112,36.2,-95.9
4263,Tulsa,OK,74114,36.1,-95.9
4264,Tulsa,OK,74133,36.0,-95.9
4265,Tulsa,OK,74133,36.0,-95.9
4266,Tulsa,OK,74133,36.1,-95.9
4267,Tulsa,OK,74135,36.1,-95.9
4268,Tulsa,OK,74137,36.0,-95.9
4269,Tulsa,OK,74137,36.0,-96.0
4270,Tulsa,OK,74146,36.1,-95.9
4271,Tumwater,WA,98512,47.0,-122.9
4272,Tunkhannock,PA,18657,41.5,-75.9
4273,Tupelo,MS,38801,34.3,-88.7
4274,Tupelo,MS,38801,34.3,-88.7
4275,Tupelo,MS,38804,34.3,-88.7
4276,Turlock,CA,95380,37.5,-120.9
4277,Turlock,CA,95380,37.5,-120.8
4278,Turnersville,NJ,8012,39.7,-75.0
4279,Tuscaloosa,AL,35405,33.2,-87.5
4280,Tuscaloosa,AL,35405,33.2,-87.5
4281,Twin Falls,ID,83301,42.6,-114.5
4282,Tyler,TX,75701,32.3,-95.3
4283,Tyler,TX,75702,32.3,-95.3
4284,Tyler,TX,75703,32.3,-95.3
4285,Tyler,TX,75703,32.3,-95.3
4286,Tyler,TX,75703,32.3,-95.3
4287,Tyler,TX,75704,32.4,-95.3
4288,Tyler,TX,75707,32.3,-95.3
4289,Ukiah,CA,95482,39.1,-123.2
4290,Unicoi,TN,37692,36.2,-82.4
4291,Union,MO,63084,38.4,-91.0
4292,Union,NJ,7083,40.7,-74.3
4293,Union,SC,29379,34.7,-81.6
4294,Union City,CA,94587,37.6,-122.1
4295,Union City,GA,30291,33.6,-84.5
4296,Union City,TN,38261,36.4,-89.1
4297,Uniondale,NY,11553,40.7,-73.6
4298,Uniontown,PA,15401,39.9,-79.8
4299,Universal City,TX,78148,29.5,-98.3
4300,Upland,CA,91786,34.1,-117.7
4301,Upland,CA,91786,34.1,-117.6
4302,Upper Sandusky,OH,43351,40.8,-83.2
4303,Urbana,IL,61802,40.1,-88.2
4304,Urbana,OH,43078,40.1,-83.7
4305,Utica,NY,13502,43.1,-75.2
4306,Uvalde,TX,78801,29.2,-99.8
4307,Vacaville,CA,95687,38.3,-122.0
4308,Vacaville,CA,95687,38.4,-122.0
4309,Vacaville,CA,95687,38.4,-122.0
4310,Vadnais Heights,MN,55127,45.0,-93.1
4311,Valdosta,GA,31601,30.8,-83.3
4312,Valdosta,GA,31602,30.9,-83.3
4313,Valdosta,GA,31605,30.9,-83.3
4314,Vallejo,CA,94589,38.1,-122.3
4315,Valley,AL,36854,32.8,-85.2
4316,Valley Stream,NY,11581,40.7,-73.7
4317,Valparaiso,IN,46383,41.5,-87.0
4318,Valrico,FL,33596,27.9,-82.2
4319,Van Buren,AR,72956,35.5,-94.4
4320,Van Wert,OH,45891,40.9,-84.6
4321,Vancouver,WA,98661,45.6,-122.6
4322,Vancouver,WA,98662,45.6,-122.6
4323,Vancouver,WA,98664,45.6,-122.6
4324,Vancouver,WA,98665,45.7,-122.7
4325,Vancouver,WA,98682,45.7,-122.5
4326,Vancouver,WA,98683,45.6,-122.5
4327,Vandalia,IL,62471,39.0,-89.1
4328,Venice,FL,34293,27.0,-82.4
4329,Ventura,CA,93003,34.3,-119.2
4330,Vermillion,SD,57069,42.8,-96.9
4331,Vernal,UT,84078,40.4,-109.6
4332,Vernon,TX,76384,34.2,-99.3
4333,Vernon Hills,IL,60061,42.2,-87.9
4334,Vero Beach,FL,32960,27.6,-80.4
4335,Vero Beach,FL,32966,27.6,-80.4
4336,Versailles,MO,65084,38.4,-92.9
4337,Vestal,NY,13850,42.1,-76.0
4338,Vestavia Hills,AL,35216,33.4,-86.8
4339,Vicksburg,MS,39180,32.3,-90.9
4340,Victor,NY,14564,43.0,-77.4
4341,Victoria,TX,77901,28.8,-97.0
4342,Victoria,TX,77904,28.9,-97.0
4343,Victorville,CA,92392,34.5,-117.4
4344,Victorville,CA,92392,34.5,-117.4
4345,Vidalia,GA,30474,32.2,-82.4
4346,Vidalia,LA,71373,31.6,-91.5
4347,Vidor,TX,77662,30.1,-94.0
4348,Vienna,VA,22182,38.9,-77.2
4349,Vienna,WV,26105,39.3,-81.6
4350,Villa Park,IL,60181,41.9,-88.0
4351,Villa Rica,GA,30180,33.7,-84.9
4352,Ville Platte,LA,70586,30.7,-92.3
4353,Vincennes,IN,47591,38.7,-87.5
4354,Vineland,NJ,8360,39.5,-75.0
4355,Vinita,OK,74301,36.6,-95.1
4356,Virginia Beach,VA,23451,36.8,-76.0
4357,Virginia Beach,VA,23452,36.8,-76.1
4358,Virginia Beach,VA,23452,36.8,-76.1
4359,Virginia Beach,VA,23453,36.8,-76.1
4360,Virginia Beach,VA,23456,36.8,-76.0
4361,Virginia Beach,VA,23456,36.8,-76.1
4362,Virginia Beach,VA,23462,36.8,-76.1
4363,Virginia Beach,VA,23464,36.8,-76.2
4364,Viroqua,WI,54665,43.6,-90.9
4365,Visalia,CA,93277,36.3,-119.3
4366,Visalia,CA,93291,36.3,-119.3
4367,Visalia,CA,93292,36.3,-119.3
4368,Vista,CA,92083,33.2,-117.2
4369,Vivian,LA,71082,32.9,-94.0
4370,Wabash,IN,46992,40.8,-85.8
4371,Waco,TX,76710,31.5,-97.2
4372,Waco,TX,76712,31.5,-97.2
4373,Wadena,MN,56482,46.5,-95.1
4374,Wadesboro,NC,28170,35.0,-80.1
4375,Wadsworth,OH,44281,41.1,-81.7
4376,Wagoner,OK,74467,36.0,-95.4
4377,Wahpeton,ND,58075,46.3,-96.6
4378,Waipahu,HI,96797,21.4,-158.0
4379,Wake Forest,NC,27587,36.0,-78.5
4380,Wake Village,TX,75503,33.4,-94.1
4381,Waldorf,MD,20601,38.6,-76.9
4382,Walker,LA,70785,30.5,-90.9
4383,Wallace,NC,28466,34.7,-78.0
4384,Wallingford,CT,6492,41.5,-72.8
4385,Walnut Ridge,AR,72476,36.1,-91.0
4386,Walpole,MA,2081,42.1,-71.2
4387,Walterboro,SC,29488,32.9,-80.7
4388,Wapakoneta,OH,45895,40.6,-84.2
4389,Ware,MA,1082,42.2,-72.3
4390,Wareham,MA,2571,41.8,-70.7
4391,Warminster,PA,18974,40.2,-75.1
4392,Warner Robins,GA,31088,32.6,-83.7
4393,Warner Robins,GA,31088,32.6,-83.6
4394,Warner Robins,GA,31093,32.6,-83.7
4395,Warner Robins,GA,31093,32.6,-83.6
4396,Warr Acres,OK,73132,35.5,-97.6
4397,Warren,MI,48093,42.5,-83.0
4398,Warren,PA,16365,41.9,-79.2
4399,Warrensburg,MO,64093,38.8,-93.7
4400,Warrenton,MO,63383,38.8,-91.1
4401,Warrenton,VA,20186,38.7,-77.8
4402,Warrington,PA,18976,40.2,-75.1
4403,Warsaw,IN,46582,41.3,-85.9
4404,Warsaw,MO,65355,38.3,-93.4
4405,Warsaw,NY,14569,42.8,-78.1
4406,Warwick,RI,2886,41.7,-71.5
4407,Warwick,RI,2888,41.8,-71.4
4408,Wasco,CA,93280,35.6,-119.4
4409,Waseca,MN,56093,44.1,-93.5
4410,Washington,DC,20001,38.9,-77.0
4411,Washington,DC,20011,39.0,-77.0
4412,Washington,DC,20011,39.0,-77.0
4413,Washington,IA,52353,41.3,-91.7
4414,Washington,IL,61571,40.7,-89.5
4415,Washington,IN,47501,38.6,-87.2
4416,Washington,MO,63090,38.5,-91.0
4417,Washington,NC,27889,35.6,-77.1
4418,Washington,PA,15301,40.2,-80.2
4419,Washington,UT,84780,37.1,-113.5
4420,Washington Court House,OH,43160,39.5,-83.5
4421,Wasilla,AK,99654,61.6,-149.4
4422,Watchung,NJ,7069,40.6,-74.4
4423,Waterbury,CT,6705,41.6,-73.0
4424,Waterford,CT,6385,41.4,-72.2
4425,Waterloo,IA,50702,42.5,-92.3
4426,Waterloo,IL,62298,38.4,-90.2
4427,Waterloo,NY,13165,42.9,-76.8
4428,Watertown,NY,13601,44.0,-76.0
4429,Watertown,SD,57201,44.9,-97.1
4430,Watertown,WI,53094,43.2,-88.7
4431,Waterville,ME,4901,44.6,-69.6
4432,Watkins Glen,NY,14891,42.4,-76.9
4433,Watseka,IL,60970,40.8,-87.7
4434,Wauchula,FL,33873,27.6,-81.8
4435,Waukegan,IL,60085,42.3,-87.9
4436,Waukesha,WI,53189,43.0,-88.2
4437,Wausau,WI,54401,44.9,-89.7
4438,Wauseon,OH,43567,41.6,-84.1
4439,Waveland,MS,39576,30.3,-89.4
4440,Waverly,IA,50677,42.7,-92.5
4441,Waverly,OH,45690,39.1,-83.0
4442,Waverly,TN,37185,36.1,-87.8
4443,Waxahachie,TX,75165,32.4,-96.8
4444,Waxhaw,NC,28173,35.0,-80.8
4445,Waycross,GA,31501,31.2,-82.3
4446,Waycross,GA,31503,31.2,-82.3
4447,Wayne,WV,25570,38.3,-82.4
4448,Waynesboro,GA,30830,33.1,-82.0
4449,Waynesboro,MS,39367,31.7,-88.6
4450,Waynesboro,PA,17268,39.7,-77.5
4451,Waynesboro,VA,22980,38.1,-78.9
4452,Waynesboro,VA,22980,38.1,-78.9
4453,Waynesburg,PA,15370,39.9,-80.1
